TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,,
1049,06:24:18,81,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.19,0.06,-0.06,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:19,82,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,0.25,0.06,-0.010,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:20,83,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.00,0.06,0.000,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:20,84,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.00,0.00,0.010,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:21,85,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.12,0.00,0.00,0.010,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:22,86,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.06,-0.06,0.000,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:22,87,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.25,0.12,0.12,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:23,88,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.12,0.12,0.000,0.010,-0.220,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:24,89,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,-0.12,0.06,0.010,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:25,90,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,-0.19,0.00,0.030,0.000,-0.220,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:25,91,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.00,0.06,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:26,92,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.12,0.19,-0.06,0.000,0.020,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:27,93,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,-0.06,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:28,94,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,-0.06,0.12,0.010,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:28,95,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.00,0.06,-0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:29,96,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.19,0.06,-0.12,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:30,97,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.06,0.06,0.010,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:31,98,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.12,0.00,0.020,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:31,99,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.12,0.12,-0.06,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:32,100,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,-0.19,-0.06,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:33,101,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.12,0.12,0.000,0.010,-0.210,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:33,102,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,0.00,0.06,-0.06,0.000,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:34,103,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,-0.06,-0.06,0.00,0.010,0.020,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:35,104,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,-0.06,0.00,0.06,0.030,0.030,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:35,105,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,0.06,0.06,0.06,0.000,0.010,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:36,106,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,0.00,0.12,0.06,0.020,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:37,107,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,-0.12,-0.06,0.12,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:37,108,F,LAUNCH_PAD,0.2,27.3,1.0,5368709.0,-0.00,0.00,-0.19,0.06,0.010,0.000,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:38,109,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,0.00,0.000,0.000,-0.200,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:39,110,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.00,-0.06,0.010,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:40,111,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,-0.12,-0.06,0.020,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:40,112,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.00,0.12,0.000,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:41,113,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,-0.12,0.020,-0.020,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:42,114,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,-0.12,0.06,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:42,115,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.12,0.06,0.12,0.000,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:43,116,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.00,-0.12,0.010,0.000,-0.300,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:44,117,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.06,-0.12,-0.010,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:44,118,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.06,-0.12,0.000,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:45,119,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.12,-0.06,0.00,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:46,120,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,0.00,-0.19,0.00,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:46,121,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,0.00,0.00,-0.25,0.000,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:47,122,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,0.06,-0.06,0.12,0.000,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:48,123,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,0.06,-0.06,-0.19,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:49,124,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,-0.06,-0.06,-0.12,0.020,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:49,125,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,0.12,0.06,0.12,-0.020,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:50,126,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.06,-0.06,0.020,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:51,127,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.12,-0.12,0.010,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:51,128,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.12,0.00,-0.020,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:52,129,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.00,-0.06,0.010,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:53,130,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,-0.06,-0.19,0.000,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:53,131,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,-0.06,0.00,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:54,132,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,-0.06,0.00,0.000,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:55,133,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.00,-0.19,0.010,0.000,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:55,134,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,0.06,0.020,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:56,135,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,0.06,0.030,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:57,136,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.12,-0.12,-0.010,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:58,137,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,-0.06,0.12,0.12,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:58,138,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,-0.06,-0.06,0.06,0.000,0.020,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:59,139,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,-0.06,-0.19,-0.12,0.000,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:00,140,F,LAUNCH_PAD,0.0,27.3,1.0,5368709.0,-0.00,0.12,-0.06,-0.06,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:00,141,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.00,-0.06,0.010,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:01,142,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.12,0.00,0.010,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:02,143,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.00,-0.06,0.000,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:02,144,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.12,0.06,0.000,0.000,-0.210,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:03,145,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,-0.19,-0.12,0.000,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:04,146,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,-0.19,-0.12,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:05,147,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,-0.06,0.06,0.000,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:05,148,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,0.12,-0.12,0.000,0.020,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:06,149,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,-0.06,0.12,0.000,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:25:07,150,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,-0.06,0.06,0.010,0.020,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
